"Album","Year","Continent","Country","Sales","Pure_sales_index"
"Reputation","2021","Europe","Georgia",24,0.024
"Reputation","2017","Europe","Germany",32000,32
"Reputation","2018","Europe","Germany",13000,13
"Reputation","2019","Europe","Germany",6000,6
"Reputation","2020","Europe","Germany",500,0.5
"Reputation","2021","Europe","Germany",200,0.2
"Reputation","2017","Europe","Greece",2000,2
"Reputation","2018","Europe","Greece",600,0.6
"Reputation","2019","Europe","Greece",400,0.4
"Reputation","2020","Europe","Greece",300,0.3
"Reputation","2021","Europe","Greece",100,0.1
"Reputation","2017","Europe","Hungary",2000,2
"Reputation","2018","Europe","Hungary",600,0.6
"Reputation","2019","Europe","Hungary",400,0.4
"Reputation","2020","Europe","Hungary",300,0.3
"Reputation","2021","Europe","Hungary",100,0.1
"Reputation","2017","Europe","Iceland",5500,5.5
"Reputation","2018","Europe","Iceland",2500,2.5
"Reputation","2019","Europe","Iceland",1300,1.3
"Reputation","2020","Europe","Iceland",500,0.5
"Reputation","2021","Europe","Iceland",200,0.2
"Reputation","2017","Europe","Ireland",32000,32
"Reputation","2018","Europe","Ireland",13000,13
"Reputation","2019","Europe","Ireland",6000,6
"Reputation","2020","Europe","Ireland",500,0.5
"Reputation","2021","Europe","Ireland",200,0.2
"Reputation","2017","Europe","Italy",5500,5.5
"Reputation","2018","Europe","Italy",2500,2.5
"Reputation","2019","Europe","Italy",1300,1.3
"Reputation","2020","Europe","Italy",500,0.5
"Reputation","2021","Europe","Italy",200,0.2
"Reputation","2017","Europe","Kosovo",26,0.026
"Reputation","2018","Europe","Kosovo",28,0.028
"Reputation","2019","Europe","Kosovo",29,0.029
"Reputation","2020","Europe","Kosovo",36,0.036
"Reputation","2021","Europe","Kosovo",33,0.033
"Reputation","2017","Europe","Latvia",34,0.034
"Reputation","2018","Europe","Latvia",14,0.014
"Reputation","2019","Europe","Latvia",23,0.023
"Reputation","2020","Europe","Latvia",48,0.048
"Reputation","2021","Europe","Latvia",34,0.034
"Reputation","2017","Europe","Lithuania",24,0.024
"Reputation","2018","Europe","Lithuania",28,0.028
"Reputation","2019","Europe","Lithuania",27,0.027
"Reputation","2020","Europe","Lithuania",26,0.026
"Reputation","2021","Europe","Lithuania",52,0.052
"Reputation","2017","Europe","Luxembourg",41,0.041
"Reputation","2018","Europe","Luxembourg",24,0.024
"Reputation","2019","Europe","Luxembourg",19,0.019
"Reputation","2020","Europe","Luxembourg",27,0.027
"Reputation","2021","Europe","Luxembourg",22,0.022
"Reputation","2017","Europe","Malta",23,0.023
"Reputation","2018","Europe","Malta",30,0.03
"Reputation","2019","Europe","Malta",45,0.045
"Reputation","2020","Europe","Malta",28,0.028
"Reputation","2021","Europe","Malta",32,0.032
"Reputation","2017","Europe","Moldova",47,0.047
"Reputation","2018","Europe","Moldova",36,0.036
"Reputation","2019","Europe","Moldova",40,0.04
"Reputation","2020","Europe","Moldova",30,0.03
"Reputation","2021","Europe","Moldova",34,0.034
"Reputation","2017","Europe","Monaco",67,0.067
"Reputation","2018","Europe","Monaco",37,0.037
"Reputation","2019","Europe","Monaco",41,0.041
"Reputation","2020","Europe","Monaco",26,0.026
"Reputation","2021","Europe","Monaco",25,0.025
"Reputation","2017","Europe","Montenegro",42,0.042
"Reputation","2018","Europe","Montenegro",2200,2.2
"Reputation","2019","Europe","Montenegro",5100,5.1
"Reputation","2020","Europe","Montenegro",3300,3.3
"Reputation","2021","Europe","Montenegro",2700,2.7
"Reputation","2017","Europe","Netherlands",1100,1.1
"Reputation","2018","Europe","Netherlands",1000,1
"Reputation","2019","Europe","Netherlands",900,0.9
"Reputation","2020","Europe","Netherlands",870,0.87
"Reputation","2021","Europe","Netherlands",730,0.73
"Reputation","2017","Europe","North Macedonia",600,0.6
"Reputation","2018","Europe","North Macedonia",150,0.15
"Reputation","2019","Europe","North Macedonia",300,0.3
"Reputation","2020","Europe","North Macedonia",500,0.5
"Reputation","2021","Europe","North Macedonia",400,0.4
"Reputation","2017","Europe","Norway",100,0.1
"Reputation","2018","Europe","Norway",50,0.05
"Reputation","2019","Europe","Norway",26,0.026
"Reputation","2020","Europe","Norway",36,0.036
"Reputation","2021","Europe","Norway",39,0.039
"Reputation","2017","Europe","Poland",36,0.036
"Reputation","2018","Europe","Poland",22,0.022
"Reputation","2019","Europe","Poland",53,0.053
"Reputation","2020","Europe","Poland",43,0.043
"Reputation","2021","Europe","Poland",40,0.04
"Reputation","2017","Europe","Portugal",42,0.042
"Reputation","2018","Europe","Portugal",42,0.042
"Reputation","2019","Europe","Portugal",41,0.041
"Reputation","2020","Europe","Portugal",48,0.048
"Reputation","2021","Europe","Portugal",32,0.032
"Reputation","2017","Europe","Romania",2000,2
"Reputation","2018","Europe","Romania",600,0.6
"Reputation","2019","Europe","Romania",400,0.4
"Reputation","2020","Europe","Romania",300,0.3
"Reputation","2021","Europe","Romania",100,0.1
"Reputation","2017","Europe","Serbia",2000,2
"Reputation","2018","Europe","Serbia",600,0.6
"Reputation","2019","Europe","Serbia",400,0.4
"Reputation","2020","Europe","Serbia",300,0.3
"Reputation","2021","Europe","Serbia",100,0.1
"Reputation","2017","Europe","Slovakia",870,0.87
"Reputation","2018","Europe","Slovakia",730,0.73
"Reputation","2019","Europe","Slovakia",600,0.6
"Reputation","2020","Europe","Slovakia",150,0.15
"Reputation","2021","Europe","Slovakia",300,0.3
"Reputation","2017","Europe","Slovenia",500,0.5
"Reputation","2018","Europe","Slovenia",400,0.4
"Reputation","2019","Europe","Slovenia",100,0.1
"Reputation","2020","Europe","Slovenia",50,0.05
"Reputation","2021","Europe","Slovenia",49,0.049
"Reputation","2017","Europe","Spain",8500,8.5
"Reputation","2018","Europe","Spain",3500,3.5
"Reputation","2019","Europe","Spain",1300,1.3
"Reputation","2020","Europe","Spain",500,0.5
"Reputation","2021","Europe","Spain",200,0.2
"Reputation","2017","Europe","Sweden",24,0.024
"Reputation","2018","Europe","Sweden",36,0.036
"Reputation","2019","Europe","Sweden",49,0.049
"Reputation","2020","Europe","Sweden",28,0.028
"Reputation","2021","Europe","Sweden",31,0.031
"Reputation","2017","Europe","Switzerland",25,0.025
"Reputation","2018","Europe","Switzerland",34,0.034
"Reputation","2019","Europe","Switzerland",41,0.041
"Reputation","2020","Europe","Switzerland",44,0.044
"Reputation","2021","Europe","Switzerland",39,0.039
"Reputation","2017","Europe","Ukraine",3200,3.2
"Reputation","2018","Europe","Ukraine",2000,2
"Reputation","2019","Europe","Ukraine",1200,1.2
"Reputation","2020","Europe","Ukraine",700,0.7
"Reputation","2021","Europe","Ukraine",200,0.2
"Reputation","2017","Europe","United Kingdom",110000,100
"Reputation","2018","Europe","United Kingdom",85000,85
"Reputation","2019","Europe","United Kingdom",30000,30
"Reputation","2020","Europe","United Kingdom",15000,15
"Reputation","2021","Europe","United Kingdom",6000,6
"Reputation","2017","North America","Canada",80000,80
"Reputation","2018","North America","Canada",50000,50
"Reputation","2019","North America","Canada",15000,15
"Reputation","2020","North America","Canada",3000,3
"Reputation","2021","North America","Canada",1000,1
"Reputation","2017","North America","Mexico",50,0.05
"Reputation","2018","North America","Mexico",30,0.03
"Reputation","2019","North America","Mexico",39,0.039
"Reputation","2020","North America","Mexico",40,0.04
"Reputation","2021","North America","Mexico",52,0.052
"Reputation","2017","North America","United States",1340000,100
"Reputation","2018","North America","United States",8e+05,100
"Reputation","2019","North America","United States",5e+05,100
"Reputation","2020","North America","United States",70000,70
"Reputation","2021","North America","United States",30000,30
"Reputation","2017","Oceania","Australia",16,0.016
"Reputation","2018","Oceania","Australia",33,0.033
"Reputation","2019","Oceania","Australia",46,0.046
"Reputation","2020","Oceania","Australia",25,0.025
"Reputation","2021","Oceania","Australia",28,0.028
"Reputation","2017","Oceania","New Zealand",44,0.044
"Reputation","2018","Oceania","New Zealand",48,0.048
"Reputation","2019","Oceania","New Zealand",24,0.024
"Reputation","2020","Oceania","New Zealand",53,0.053
"Reputation","2021","Oceania","New Zealand",40,0.04
"Reputation","2017","Oceania","Papua New Guinea",45,0.045
"Reputation","2018","Oceania","Papua New Guinea",30,0.03
"Reputation","2019","Oceania","Papua New Guinea",19,0.019
"Reputation","2020","Oceania","Papua New Guinea",47,0.047
"Reputation","2021","Oceania","Papua New Guinea",51,0.051
"Reputation","2017","South America","Argentina",4500,4.5
"Reputation","2018","South America","Argentina",1500,1.5
"Reputation","2019","South America","Argentina",1200,1.2
"Reputation","2020","South America","Argentina",300,0.3
"Reputation","2021","South America","Argentina",100,0.1
"Reputation","2017","South America","Bolivia",4500,4.5
"Reputation","2018","South America","Bolivia",1500,1.5
"Reputation","2019","South America","Bolivia",1200,1.2
"Reputation","2020","South America","Bolivia",300,0.3
"Reputation","2021","South America","Bolivia",100,0.1
"Reputation","2017","South America","Brazil",15000,15
"Reputation","2018","South America","Brazil",65000,65
"Reputation","2019","South America","Brazil",2300,2.3
"Reputation","2020","South America","Brazil",1000,1
"Reputation","2021","South America","Brazil",900,0.9
"Reputation","2017","South America","Chile",4500,4.5
"Reputation","2018","South America","Chile",1500,1.5
"Reputation","2019","South America","Chile",1200,1.2
"Reputation","2020","South America","Chile",300,0.3
"Reputation","2021","South America","Chile",100,0.1
"Reputation","2017","South America","Colombia",4500,4.5
"Reputation","2018","South America","Colombia",1500,1.5
"Reputation","2019","South America","Colombia",1200,1.2
"Reputation","2020","South America","Colombia",300,0.3
"Reputation","2021","South America","Colombia",100,0.1
"Reputation","2017","South America","Ecuador",33,0.033
"Reputation","2018","South America","Ecuador",66,0.066
"Reputation","2019","South America","Ecuador",24,0.024
"Reputation","2020","South America","Ecuador",36,0.036
"Reputation","2021","South America","Ecuador",33,0.033
"Reputation","2017","South America","Guyana",28,0.028
"Reputation","2018","South America","Guyana",36,0.036
"Reputation","2019","South America","Guyana",33,0.033
"Reputation","2020","South America","Guyana",62,0.062
"Reputation","2021","South America","Guyana",33,0.033
"Reputation","2017","South America","Paraguay",14,0.014
"Reputation","2018","South America","Paraguay",41,0.041
"Reputation","2019","South America","Paraguay",55,0.055
"Reputation","2020","South America","Paraguay",40,0.04
"Reputation","2021","South America","Paraguay",9,0.009
"Reputation","2017","South America","Peru",4500,4.5
"Reputation","2018","South America","Peru",1500,1.5
"Reputation","2019","South America","Peru",1200,1.2
"Reputation","2020","South America","Peru",300,0.3
"Reputation","2021","South America","Peru",100,0.1
"Reputation","2017","South America","Uruguay",53,0.053
"Reputation","2018","South America","Uruguay",49,0.049
"Reputation","2019","South America","Uruguay",23,0.023
"Reputation","2020","South America","Uruguay",27,0.027
"Reputation","2021","South America","Uruguay",24,0.024
"Reputation","2017","South America","Venezuela",4500,4.5
"Reputation","2018","South America","Venezuela",1500,1.5
"Reputation","2019","South America","Venezuela",1200,1.2
"Reputation","2020","South America","Venezuela",300,0.3
"Reputation","2021","South America","Venezuela",100,0.1
"Lover","2019","Asia","Afghanistan",42,0.042
"Lover","2020","Asia","Afghanistan",27,0.027
"Lover","2021","Asia","Afghanistan",27,0.027
"Lover","2019","Asia","Azerbaijan",60,0.06
"Lover","2020","Asia","Azerbaijan",41,0.041
"Lover","2021","Asia","Azerbaijan",41,0.041
"Lover","2019","Asia","Bahrain",38,0.038
"Lover","2020","Asia","Bahrain",31,0.031
"Lover","2021","Asia","Bahrain",28,0.028
"Lover","2019","Asia","Bangladesh",7500,7.5
"Lover","2020","Asia","Bangladesh",2500,2.5
"Lover","2021","Asia","Bangladesh",2000,2
"Lover","2019","Asia","Brunei",30,0.3
"Lover","2020","Asia","Brunei",46,0.046
"Lover","2021","Asia","Brunei",27,0.027
"Lover","2019","Asia","Cambodia",51,0.051
"Lover","2020","Asia","Cambodia",62,0.062
"Lover","2021","Asia","Cambodia",47,0.047
"Lover","2019","Asia","China",112000,100
"Lover","2020","Asia","China",45000,45
"Lover","2021","Asia","China",13000,13
"Lover","2019","Asia","India",20000,20
"Lover","2020","Asia","India",7500,7.5
"Lover","2021","Asia","India",2200,2.2
"Lover","2019","Asia","Indonesia",38,0.038
"Lover","2020","Asia","Indonesia",34,0.034
"Lover","2021","Asia","Indonesia",47,0.047
"Lover","2019","Asia","Iran",900,0.9
"Lover","2020","Asia","Iran",500,0.5
"Lover","2021","Asia","Iran",300,0.3
"Lover","2019","Asia","Iraq",900,0.9
"Lover","2020","Asia","Iraq",500,0.5
"Lover","2021","Asia","Iraq",300,0.3
"Lover","2019","Asia","Israel",900,0.9
"Lover","2020","Asia","Israel",500,0.5
"Lover","2021","Asia","Israel",300,0.3
"Lover","2019","Asia","Japan",45000,45
"Lover","2020","Asia","Japan",20000,20
"Lover","2021","Asia","Japan",10000,10
"Lover","2019","Asia","Jordan",14,0.014
"Lover","2020","Asia","Jordan",19,0.019
"Lover","2021","Asia","Jordan",51,0.051
"Lover","2019","Asia","Kazakhstan",52,0.052
"Lover","2020","Asia","Kazakhstan",35,0.035
"Lover","2021","Asia","Kazakhstan",28,0.028
"Lover","2019","Asia","Kuwait",39,0.039
"Lover","2020","Asia","Kuwait",43,0.043
"Lover","2021","Asia","Kuwait",47,0.047
"Lover","2019","Asia","Kyrgyzstan",32,0.032
"Lover","2020","Asia","Kyrgyzstan",27,0.027
"Lover","2021","Asia","Kyrgyzstan",41,0.041
"Lover","2019","Asia","Laos",900,0.9
"Lover","2020","Asia","Laos",500,0.5
"Lover","2021","Asia","Laos",300,0.3
"Lover","2019","Asia","Lebanon",15,0.015
"Lover","2020","Asia","Lebanon",40,0.04
"Lover","2021","Asia","Lebanon",28,0.028
"Lover","2019","Asia","Malaysia",39,0.039
"Lover","2020","Asia","Malaysia",700,0.7
"Lover","2021","Asia","Malaysia",500,0.5
"Lover","2019","Asia","Maldives",5,0.005
"Lover","2020","Asia","Maldives",700,0.7
"Lover","2021","Asia","Maldives",500,0.5
"Lover","2019","Asia","Mongolia",5,0.005
"Lover","2020","Asia","Mongolia",700,0.7
"Lover","2021","Asia","Mongolia",500,0.5
"Lover","2019","Asia","Myanmar",5,0.005
"Lover","2020","Asia","Myanmar",700,0.7
"Lover","2021","Asia","Myanmar",500,0.5
"Lover","2019","Asia","Nepal",5,0.005
"Lover","2020","Asia","Nepal",700,0.7
"Lover","2021","Asia","Nepal",500,0.5
"Lover","2019","Asia","North Korea",5,0.005
"Lover","2020","Asia","North Korea",700,0.7
"Lover","2021","Asia","North Korea",500,0.5
"Lover","2019","Asia","Oman",5,0.005
"Lover","2020","Asia","Oman",100,0.1
"Lover","2021","Asia","Oman",50,0.05
"Lover","2019","Asia","Pakistan",7500,7.5
"Lover","2020","Asia","Pakistan",2500,2.5
"Lover","2021","Asia","Pakistan",2000,2
"Lover","2019","Asia","Palestine",300,0.3
"Lover","2020","Asia","Palestine",200,0.2
"Lover","2021","Asia","Palestine",5,0.005
"Lover","2019","Asia","Philippines",7500,7.5
"Lover","2020","Asia","Philippines",2500,2.5
"Lover","2021","Asia","Philippines",2000,2
"Lover","2019","Asia","Qatar",42,0.042
"Lover","2020","Asia","Qatar",34,0.034
"Lover","2021","Asia","Qatar",48,0.048
"Lover","2019","Asia","Russia",32,0.032
"Lover","2020","Asia","Russia",23,0.023
"Lover","2021","Asia","Russia",42,0.042
"Lover","2019","Asia","Saudi Arabia",31,0.031
"Lover","2020","Asia","Saudi Arabia",41,0.041
"Lover","2021","Asia","Saudi Arabia",54,0.054
"Lover","2019","Asia","South Korea",16,0.016
"Lover","2020","Asia","South Korea",36,0.036
"Lover","2021","Asia","South Korea",30,0.03
